"module name","license","repository"
"simple-swizzle@0.2.2","MIT","https://github.com/qix-/node-simple-swizzle"
"simple-update-notifier@2.0.0","MIT","https://github.com/alexbrazier/simple-update-notifier"
"slash@2.0.0","MIT","https://github.com/sindresorhus/slash"
"sonic-boom@1.4.1","MIT","https://github.com/mcollina/sonic-boom"
"source-map@0.5.7","BSD-3-Clause","https://github.com/mozilla/source-map"
"source-map@0.6.1","BSD-3-Clause","https://github.com/mozilla/source-map"
"spawn-command@0.0.2","MIT*",""
"split2@3.2.2","ISC","https://github.com/mcollina/split2"
"split2@4.2.0","ISC","https://github.com/mcollina/split2"
"sprintf-js@1.0.3","BSD-3-Clause","https://github.com/alexei/sprintf.js"
"stack-trace@0.0.10","MIT","https://github.com/felixge/node-stack-trace"
"stacktracey@2.1.8","Unlicense","https://github.com/xpl/stacktracey"
"statuses@1.5.0","MIT","https://github.com/jshttp/statuses"
"statuses@2.0.1","MIT","https://github.com/jshttp/statuses"
"stream-events@1.0.5","MIT","https://github.com/stephenplusplus/stream-events"
"stream-shift@1.0.3","MIT","https://github.com/mafintosh/stream-shift"
"streamsearch@1.1.0","MIT","https://github.com/mscdex/streamsearch"
"string-width@1.0.2","MIT","https://github.com/sindresorhus/string-width"
"string-width@4.2.3","MIT","https://github.com/sindresorhus/string-width"
"string.prototype.trim@1.2.9","MIT","https://github.com/es-shims/String.prototype.trim"
"string.prototype.trimend@1.0.8","MIT","https://github.com/es-shims/String.prototype.trimEnd"
"string.prototype.trimstart@1.0.8","MIT","https://github.com/es-shims/String.prototype.trimStart"
"string_decoder@1.1.1","MIT","https://github.com/nodejs/string_decoder"
"string_decoder@1.3.0","MIT","https://github.com/nodejs/string_decoder"
"strip-ansi@3.0.1","MIT","https://github.com/chalk/strip-ansi"
"strip-ansi@6.0.1","MIT","https://github.com/chalk/strip-ansi"
"strip-bom@3.0.0","MIT","https://github.com/sindresorhus/strip-bom"
"strip-json-comments@3.1.1","MIT","https://github.com/sindresorhus/strip-json-comments"
"strnum@1.0.5","MIT","https://github.com/NaturalIntelligence/strnum"
"stubs@3.0.0","MIT","https://github.com/stephenplusplus/stubs"
"supports-color@5.5.0","MIT","https://github.com/chalk/supports-color"
"supports-color@7.2.0","MIT","https://github.com/chalk/supports-color"
"supports-color@8.1.1","MIT","https://github.com/chalk/supports-color"
"supports-preserve-symlinks-flag@1.0.0","MIT","https://github.com/inspect-js/node-supports-preserve-symlinks-flag"
"swagger-merger@1.5.4","MIT","https://github.com/WindomZ/swagger-merger"
"swagger-to-static@1.1.0","ISC","https://github.com/gmlazu/swagger-to-static"
"swagger-ui-dist@4.19.1","Apache-2.0","https://github.com/swagger-api/swagger-ui"
"tarn@3.0.2","MIT","https://github.com/vincit/tarn.js"
"teeny-request@9.0.0","Apache-2.0","https://github.com/googleapis/teeny-request"
"text-hex@1.0.0","MIT","https://github.com/3rd-Eden/text-hex"
"tildify@2.0.0","MIT","https://github.com/sindresorhus/tildify"
"tmp@0.0.33","MIT","https://github.com/raszi/node-tmp"
"to-fast-properties@2.0.0","MIT","https://github.com/sindresorhus/to-fast-properties"
"to-regex-range@5.0.1","MIT","https://github.com/micromatch/to-regex-range"
"toidentifier@1.0.1","MIT","https://github.com/component/toidentifier"
"touch@3.1.0","ISC","https://github.com/isaacs/node-touch"
"tr46@0.0.3","MIT","https://github.com/Sebmaster/tr46.js"
"traverse@0.6.9","MIT","https://github.com/ljharb/js-traverse"
"tree-kill@1.2.2","MIT","https://github.com/pkrumins/node-tree-kill"
"triple-beam@1.4.1","MIT","https://github.com/winstonjs/triple-beam"
"ts-algebra@1.2.2","MIT","https://github.com/ThomasAribart/ts-algebra"
"tslib@2.6.2","0BSD","https://github.com/Microsoft/tslib"
"tsscmp@1.0.6","MIT","https://github.com/suryagh/tsscmp"
"tsx@4.7.2","MIT","https://github.com/privatenumber/tsx"
"turndown@7.1.3","MIT","https://github.com/mixmark-io/turndown"
"type-fest@0.21.3","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest"
"type-is@1.6.18","MIT","https://github.com/jshttp/type-is"
"typed-array-buffer@1.0.2","MIT","https://github.com/ljharb/typed-array-buffer"
"typed-array-byte-length@1.0.1","MIT","https://github.com/inspect-js/typed-array-byte-length"
"typed-array-byte-offset@1.0.2","MIT","https://github.com/inspect-js/typed-array-byte-offset"
"typed-array-length@1.0.6","MIT","https://github.com/inspect-js/typed-array-length"
"typedarray.prototype.slice@1.0.3","MIT","https://github.com/es-shims/TypedArray.prototype.slice"
"typedarray@0.0.6","MIT","https://github.com/substack/typedarray"
"typescript@5.4.5","Apache-2.0","https://github.com/Microsoft/TypeScript"
"uberproto@2.0.6","MIT","https://github.com/daffl/uberproto"
"unbox-primitive@1.0.2","MIT","https://github.com/ljharb/unbox-primitive"
"undefsafe@2.0.5","MIT","https://github.com/remy/undefsafe"
"undici-types@5.26.5","MIT","https://github.com/nodejs/undici"
"universalify@2.0.1","MIT","https://github.com/RyanZim/universalify"
"unpipe@1.0.0","MIT","https://github.com/stream-utils/unpipe"
"update-browserslist-db@1.0.13","MIT","https://github.com/browserslist/update-db"
"uri-js@4.4.1","BSD-2-Clause","https://github.com/garycourt/uri-js"
"uri-template-lite@22.9.0","MIT","https://github.com/litejs/uri-template-lite"
"urijs@1.19.11","MIT","https://github.com/medialize/URI.js"
"util-deprecate@1.0.2","MIT","https://github.com/TooTallNate/util-deprecate"
"utility-types@3.11.0","MIT","https://github.com/piotrwitek/utility-types"
"utils-merge@1.0.1","MIT","https://github.com/jaredhanson/utils-merge"
"uuid@8.3.2","MIT","https://github.com/uuidjs/uuid"
"uuid@9.0.1","MIT","https://github.com/uuidjs/uuid"
"validate.io-array@1.0.6","MIT","https://github.com/validate-io/array"
"validate.io-function@1.0.2","MIT","https://github.com/validate-io/function"
"validate.io-integer-array@1.0.0","MIT","https://github.com/validate-io/integer-array"
"validate.io-integer@1.0.5","MIT","https://github.com/validate-io/integer"
"validate.io-number@1.0.3","MIT","https://github.com/validate-io/number"
"vary@1.1.2","MIT","https://github.com/jshttp/vary"
"wcwidth@1.0.1","MIT","https://github.com/timoxley/wcwidth"
"web-streams-polyfill@3.3.3","MIT","https://github.com/MattiasBuelens/web-streams-polyfill"
"web-streams-polyfill@4.0.0-beta.3","MIT","https://github.com/MattiasBuelens/web-streams-polyfill"
"webidl-conversions@3.0.1","BSD-2-Clause","https://github.com/jsdom/webidl-conversions"
"whatwg-fetch@3.6.20","MIT","https://github.com/github/fetch"
"whatwg-mimetype@3.0.0","MIT","https://github.com/jsdom/whatwg-mimetype"
"whatwg-url@5.0.0","MIT","https://github.com/jsdom/whatwg-url"
"which-boxed-primitive@1.0.2","MIT","https://github.com/inspect-js/which-boxed-primitive"
"which-typed-array@1.1.15","MIT","https://github.com/inspect-js/which-typed-array"
"which@2.0.2","ISC","https://github.com/isaacs/node-which"
"window-size@0.1.4","MIT","https://github.com/jonschlinkert/window-size"
"winston-transport@4.7.0","MIT","https://github.com/winstonjs/winston-transport"
"winston@3.13.0","MIT","https://github.com/winstonjs/winston"
"workerpool@6.2.1","Apache-2.0","https://github.com/josdejong/workerpool"
"wrap-ansi@2.1.0","MIT","https://github.com/chalk/wrap-ansi"
"wrap-ansi@6.2.0","MIT","https://github.com/chalk/wrap-ansi"
"wrap-ansi@7.0.0","MIT","https://github.com/chalk/wrap-ansi"
"wrappy@1.0.2","ISC","https://github.com/npm/wrappy"
"xtend@4.0.2","MIT","https://github.com/Raynos/xtend"
"y18n@3.2.2","ISC","https://github.com/yargs/y18n"
"y18n@5.0.8","ISC","https://github.com/yargs/y18n"
"yallist@3.1.1","ISC","https://github.com/isaacs/yallist"
"yallist@4.0.0","ISC","https://github.com/isaacs/yallist"
"yaml@1.10.2","ISC","https://github.com/eemeli/yaml"
"yaml@2.4.1","ISC","https://github.com/eemeli/yaml"
"yargs-parser@20.2.4","ISC","https://github.com/yargs/yargs-parser"
"yargs-parser@21.1.1","ISC","https://github.com/yargs/yargs-parser"
"yargs-unparser@2.0.0","MIT","https://github.com/yargs/yargs-unparser"
"yargs@16.2.0","MIT","https://github.com/yargs/yargs"
"yargs@17.7.2","MIT","https://github.com/yargs/yargs"
"yargs@3.32.0","MIT","https://github.com/bcoe/yargs"
"ylru@1.4.0","MIT","https://github.com/node-modules/ylru"
"yocto-queue@0.1.0","MIT","https://github.com/sindresorhus/yocto-queue"
"zod-to-json-schema@3.22.5","ISC","https://github.com/StefanTerdell/zod-to-json-schema"
"zod@3.22.4","MIT","https://github.com/colinhacks/zod"
